benchmark,experiment,theorem_name,proof_found,is_timeout,is_inference_exhausted,proof_time_in_secs,inferences_taken,possible_failed_paths,num_of_backtracks,longest_success_path,attempt_idx,proof_steps,proof_file,results_json
CoreEval 250,E3,or_and_distrib_051,False,True,False,665.5027892589569,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_option_nat_218,True,False,False,90.59394550323486,-1,-1,-1,-1,0,congr,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,sigma_exists_191,True,False,False,109.44309568405151,-1,-1,-1,-1,0,cases n <;> simp_all,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_reorder_037,False,True,False,782.932525396347,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_nat_110,True,False,False,109.13828134536743,-1,-1,-1,-1,0,"rw [h, Nat.mul_comm]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,fun_const_189,True,False,False,55.572189807891846,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,n_plus_succ,False,True,False,191.60879635810852,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,n_zero_plus,False,True,False,129.64885210990906,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_succ_pos_150,False,True,False,169.79807376861572,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,list_nil_ne_cons_178,False,True,False,145.1548023223877,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_id,False,False,False,40.77512288093567,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_option_some_116,True,False,False,118.69410228729248,-1,-1,-1,-1,0,cases n <;> simp [*],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_assoc_left_044,False,True,False,426.08939719200134,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_list_236,False,True,False,129.5781970024109,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_two_add_155,True,False,False,106.41867709159851,-1,-1,-1,-1,0,apply Nat.add_comm,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_list_237,True,False,False,103.0311849117279,-1,-1,-1,-1,0,congr,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_zero_add_126,True,False,False,117.46583700180054,-1,-1,-1,-1,0,cases n <;> simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,contradiction_to_false_093,False,True,False,155.2102291584015,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_refl_066,False,True,False,123.3883068561554,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_comm_043,False,True,False,603.3299427032471,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_succ_ne_zero_134,True,False,False,74.74464154243469,-1,-1,-1,-1,0,simpa using Nat.succ_ne_zero n,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_project_026,True,False,False,100.68903756141663,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_imp_apply_008,False,False,False,59.21545648574829,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_mul_comm_138,False,True,False,623.2328360080719,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_add_comm_136,False,True,False,196.74493408203125,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_reorder_040,False,True,False,223.21136021614075,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_and_true_left_077,False,True,False,338.5118942260742,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_dup_left_024,False,True,False,230.47341465950012,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_and_comm_073,False,True,False,122.3969566822052,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_lt_trans_146,False,True,False,252.4945900440216,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_and_true_right_078,False,True,False,165.95187497138977,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_imp_apply_006,False,True,False,206.88392806053162,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,n_mod_2_implies_square_mod,False,True,False,811.183581829071,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,false_elim_086,False,False,False,41.02060651779175,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,imp_exists_223,False,True,False,148.69493913650513,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,option_none_ne_some_170,True,False,False,94.41753196716309,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prod_fst_181,True,False,False,102.92441534996033,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,n_plus_zero,False,True,False,214.56245803833008,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_if_true_123,False,True,False,228.81379866600037,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,exists_zero_200,False,True,False,235.0931851863861,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,contradiction_to_true_092,True,False,False,108.09435844421387,-1,-1,-1,-1,0,"simp [hp, hn]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,list_length_cons_176,True,False,False,121.16394352912903,-1,-1,-1,-1,0,cases xs <;> rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,not_intro_087,True,False,False,67.7929904460907,-1,-1,-1,-1,0,exact h,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_swap_nested_058,False,True,False,317.1476745605469,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_nat_le_233,False,True,False,153.1315712928772,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,unit_eq_184,False,False,False,37.76863718032837,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_dup_intro_049,True,False,False,94.98869681358337,-1,-1,-1,-1,0,exact Or.inl hp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_and_distrib_052,False,True,False,726.5454304218292,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_or_eq_212,False,True,False,566.2834579944611,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_nat_eq_232,False,True,False,179.72583889961243,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_pair_fst_113,False,True,False,170.86380672454834,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_dup_elim_050,False,True,False,592.0315144062042,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,false_and_left_099,True,False,False,104.65400195121765,-1,-1,-1,-1,0,exact h.1,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_nat_111,False,True,False,120.82583332061768,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_de_morgan_228,False,True,False,187.23177099227905,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_imp_eq_213,True,False,False,113.70662808418274,-1,-1,-1,-1,0,"simp [h, Nat.add_zero, Nat.add_zero]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_le_of_lt_148,False,True,False,188.27996492385864,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_decide_210,False,True,False,266.3653018474579,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,forall_const_196,False,True,False,360.26693892478943,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_assoc_right_045,False,True,False,469.66031432151794,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_list_nat_217,True,False,False,99.31540608406067,-1,-1,-1,-1,0,cases xs <;> simp [*],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_pair_left_207,True,False,False,52.421818256378174,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,list_length_nil_175,True,False,False,60.926827907562256,-1,-1,-1,-1,0,decide,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_or_comm_074,False,True,False,140.16031646728516,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,bool_true_and_162,False,False,False,24.801192045211792,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_reorder_034,True,False,False,85.33865141868591,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_inl_041,False,True,False,150.22848343849182,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_and_assoc_081,True,False,False,94.74938726425171,-1,-1,-1,-1,0,"constructor <;> intro h <;> simp [*, h]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_elim_to_or_062,False,True,False,186.15817594528198,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_add_assoc_137,False,True,False,177.31055855751038,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_nat_prop_216,False,True,False,159.174884557724,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,option_some_inj_169,False,True,False,521.7122807502747,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_refl_bool_102,False,False,False,19.579267024993896,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,list_head_cons_179,True,False,False,118.95811939239502,-1,-1,-1,-1,0,simp [List.head?_cons],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_dup_or_084,True,False,False,109.15215373039246,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_option_nat_219,True,False,False,75.9925446510315,-1,-1,-1,-1,0,decide,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,list_cons_ne_nil_177,False,True,False,162.49483942985535,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_and_left,False,True,False,477.3874864578247,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,not_not_intro_091,True,False,False,114.83784437179565,-1,-1,-1,-1,0,simpa using hp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prod_snd_182,True,False,False,96.07358312606812,-1,-1,-1,-1,0,rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_from_and_right_060,False,True,False,711.4016156196594,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_bool_prop_220,False,True,False,184.56405115127563,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
